source	target	is_directed	is_stimulation	is_inhibition	dip_url
P62851	P46783	1	0	0	
P46783	P62273	1	0	0	
P62273	P46783	1	0	0	
Q6IBS0	P05060	1	0	0	
P09496	Q9Y6I3	1	0	0	
Q9Y6I3	P09496	1	0	0	
O94973	Q9Y6I3	1	0	0	
Q9Y6I3	O94973	1	0	0	
Q9UBC2	Q9Y6I3	1	1	0	
Q9Y6I3	Q9UBC2	1	0	0	
Q6ZNA4	P12757	1	1	1	
Q9H422	P12757	1	0	0	
Q16795	O96000	1	0	0	
O75489	Q16795	1	0	0	
Q16795	O75489	1	0	0	
Q16795	P49821	1	0	0	
Q16795	P28331	1	0	0	
Q16795	P56556	1	0	0	
Q16795	O95169	1	0	0	
Q16795	Q9UI09	1	0	0	
O75934	Q03701	0	0	0	
O75934	P61803	0	0	0	
P62888	P62899	1	0	0	
P62899	P62888	1	0	0	
P18124	P62899	1	0	0	
P62899	P18124	1	0	0	
P62899	Q02878	1	0	0	
Q02878	P62899	1	0	0	
P62263	P62899	1	0	0	
P62899	P62263	1	0	0	
P05388	P62899	1	0	0	
P62899	P05388	1	0	0	
P62244	P62899	1	0	0	
P62899	P62244	1	0	0	
P62899	P83731	1	0	0	
P83731	P62899	1	0	0	
P62081	P62899	1	0	0	
P62899	P62081	1	0	0	
P46782	P62899	1	0	0	
P62899	P46782	1	0	0	
P62899	P84098	1	0	0	
P84098	P62899	1	0	0	
P35268	P62899	1	0	0	
P62899	P35268	1	0	0	
P62280	P62899	1	0	0	
P62899	P62280	1	0	0	
P36578	P62899	1	0	0	
P62899	P36578	1	0	0	
P61353	P62899	1	0	0	
P62899	P61353	1	0	0	
P46777	P62899	1	0	0	
P62899	P46777	1	0	0	
P62899	Q07020	1	0	0	
Q07020	P62899	1	0	0	
P62854	P62899	1	0	0	
P62899	P62854	1	0	0	
P62899	P62913	1	0	0	
P62913	P62899	1	0	0	
P62266	P62899	1	0	0	
P62899	P62266	1	0	0	
P62424	P62899	1	0	0	
P62899	P62424	1	0	0	
P62241	P62899	1	0	0	
P62899	P62241	1	0	0	
P62750	P62899	1	0	0	
P62899	P62750	1	0	0	
P46778	P62899	1	0	0	
P62899	P46778	1	0	0	
P62899	P62906	1	0	0	
P62906	P62899	1	0	0	
P62899	Q02543	1	0	0	
Q02543	P62899	1	0	0	
P30050	P62899	1	0	0	
P62899	P30050	1	0	0	
P50914	P62899	1	0	0	
P62899	P50914	1	0	0	
P15880	P62899	1	0	0	
P62899	P15880	1	0	0	
P32969	P62899	1	0	0	
P62899	P32969	1	0	0	
P61513	P62899	1	0	0	
P62899	P61513	1	0	0	
P42766	P62899	1	0	0	
P62899	P42766	1	0	0	
Q99578	Q01851	1	1	0	
O60508	Q92620	1	0	0	
Q92620	O60508	1	0	0	
O43639	Q14185	1	0	0	
Q14185	O43639	1	0	0	
Q14185	P84095	1	0	0	
Q96JJ3	Q14185	1	1	0	
P62330	O00471	1	1	0	
O00471	Q8IYI6	1	0	0	
P61106	O00471	1	1	0	
O00471	Q8TAG9	1	0	0	
Q96RT1	P25800	1	0	0	
P25800	Q86U70	0	0	0	
Q86YR5	P63096	1	0	1	
P35080	P63261	1	0	0	
P61019	Q9H2G9	1	0	0	
Q9H2G9	P61019	1	0	0	
P78362	Q13243	1	0	0	
O75461	O75182	1	0	0	
O75182	O75446	1	0	0	
P26373	P62888	1	0	0	
P62888	P26373	1	0	0	
P18124	P62888	1	0	0	
P62888	P18124	1	0	0	
P62888	Q02878	1	0	0	
Q02878	P62888	1	0	0	
P62263	P62888	1	0	0	
P62888	P62263	1	0	0	
P46781	P62888	1	0	0	
P62888	P46781	1	0	0	
P05388	P62888	1	0	0	
P62888	P05388	1	0	0	
P62244	P62888	1	0	0	
P62888	P62244	1	0	0	
P62081	P62888	1	0	0	
P62888	P62081	1	0	0	
P46782	P62888	1	0	0	
P62888	P46782	1	0	0	
P62888	P84098	1	0	0	
P84098	P62888	1	0	0	
P35268	P62888	1	0	0	
P62888	P35268	1	0	0	
P62280	P62888	1	0	0	
P62888	P62280	1	0	0	
P36578	P62888	1	0	0	
P62888	P36578	1	0	0	
P61353	P62888	1	0	0	
P62888	P61353	1	0	0	
P46777	P62888	1	0	0	
P62888	P46777	1	0	0	
P62888	Q07020	1	0	0	
Q07020	P62888	1	0	0	
P62854	P62888	1	0	0	
P62888	P62854	1	0	0	
P62888	P62913	1	0	0	
P62913	P62888	1	0	0	
P62266	P62888	1	0	0	
P62888	P62266	1	0	0	
P62424	P62888	1	0	0	
P62888	P62424	1	0	0	
P62241	P62888	1	0	0	
P62888	P62241	1	0	0	
P62750	P62888	1	0	0	
P62888	P62750	1	0	0	
P46778	P62888	1	0	0	
P62888	P46778	1	0	0	
P62888	P62906	1	0	0	
P62906	P62888	1	0	0	
P00973	P62888	1	0	0	
P62888	P00973	1	0	0	
P62888	P63173	1	0	0	
P63173	P62888	1	0	0	
P62888	Q9Y3U8	1	0	0	
Q9Y3U8	P62888	1	0	0	
P62888	Q02543	1	0	0	
Q02543	P62888	1	0	0	
P55769	P62888	1	0	0	
P62888	P55769	1	0	0	
P30050	P62888	1	0	0	
P62888	P30050	1	0	0	
P50914	P62888	1	0	0	
P62888	P50914	1	0	0	
P15880	P62888	1	0	0	
P62888	P15880	1	0	0	
P61513	P62888	1	0	0	
P62888	P61513	1	0	0	
P42766	P62888	1	0	0	
P62888	P42766	1	0	0	
Q8NEU8	O94776	1	0	0	
Q96RT1	Q9Y466	1	0	0	
P49759	Q9BZL1	1	0	0	
P49759	Q13427	1	0	0	
P49759	Q13247	1	1	0	
P49759	Q8N2W9	1	0	0	
P49759	O95232	1	0	0	
P49759	Q8NBJ4	1	0	0	
Q96S59	P05937	1	0	0	
P05937	P29218	1	1	0	
O76081	P63096	1	1	0	
Q9UGC6	P63096	1	1	0	
P63096	P08913	1	0	0	
P63096	Q9HBW0	1	0	0	
Q9HBW0	P63096	1	1	0	
P09471	P63096	1	0	0	
P63096	P09471	1	0	0	
O95622	P63096	1	0	0	
P63096	O95622	1	1	1	
P63096	Q9Y4H4	0	0	0	
P63096	Q96RI0	1	0	0	
Q96RI0	P63096	1	1	0	
P63096	Q99500	1	0	0	
Q99500	P63096	1	1	0	
P43115	P63096	1	1	0	
P63096	P43115	1	0	0	
O95136	P63096	1	1	0	
P63096	O95136	1	0	0	
O14924	P63096	1	1	0	
P49798	P63096	1	1	0	
P63096	Q9Y272	1	0	0	
P63096	P49286	1	0	0	
P63096	Q9UH77	1	0	0	
P21554	P63096	1	1	0	
P63096	P21554	1	0	0	
P63096	Q9HAV0	1	0	0	
Q9HAV0	P63096	1	0	0	
P63096	Q9H228	1	0	0	
Q9H228	P63096	1	1	0	
P63096	P48039	1	0	0	
P63096	Q92633	1	0	0	
Q92633	P63096	1	1	0	
O95977	P63096	1	1	0	
P63096	O95977	1	0	0	
P63096	Q9UBY5	1	0	0	
Q9UBY5	P63096	1	1	0	
Q15154	O15182	1	1	0	
O95376	Q9Y2X8	1	0	0	
Q9Y2X8	O95376	1	0	0	
P18124	P26373	1	0	0	
P26373	P18124	1	0	0	
P26373	Q02878	1	0	0	
Q02878	P26373	1	0	0	
P05388	P26373	1	0	0	
P26373	P05388	1	0	0	
P26373	P62244	1	0	0	
P62244	P26373	1	0	0	
P26373	P83731	1	0	0	
P83731	P26373	1	0	0	
P26373	P62081	1	0	0	
P62081	P26373	1	0	0	
P26373	P84098	1	0	0	
P84098	P26373	1	0	0	
P26373	P35268	1	0	0	
P35268	P26373	1	0	0	
P26373	P60866	1	0	0	
P60866	P26373	1	0	0	
P26373	P36578	1	0	0	
P36578	P26373	1	0	0	
P26373	P46777	1	0	0	
P46777	P26373	1	0	0	
P26373	Q07020	1	0	0	
Q07020	P26373	1	0	0	
P26373	P62913	1	0	0	
P62913	P26373	1	0	0	
P26373	P62266	1	0	0	
P62266	P26373	1	0	0	
P26373	P62424	1	0	0	
P62424	P26373	1	0	0	
P26373	P62241	1	0	0	
P62241	P26373	1	0	0	
P26373	P62750	1	0	0	
P62750	P26373	1	0	0	
P26373	P46778	1	0	0	
P46778	P26373	1	0	0	
O95478	P26373	1	0	0	
P26373	O95478	1	0	0	
P26373	P62906	1	0	0	
P62906	P26373	1	0	0	
P26373	Q9Y3U8	1	0	0	
Q9Y3U8	P26373	1	0	0	
P26373	P30050	1	0	0	
P30050	P26373	1	0	0	
P26373	P50914	1	0	0	
P50914	P26373	1	0	0	
P15880	P26373	1	0	0	
P26373	P15880	1	0	0	
P26373	P35544	1	0	0	
P35544	P26373	1	0	0	
P26373	P61513	1	0	0	
P61513	P26373	1	0	0	
P26373	P62851	1	0	0	
P62851	P26373	1	0	0	
P26373	Q9UNX3	1	0	0	
Q9UNX3	P26373	1	0	0	
Q6IA86	Q9H9T3	0	0	0	
O95163	Q9H9T3	0	0	0	
Q96EK9	Q9H9T3	0	0	0	
Q13144	Q14232	1	0	0	
Q14232	Q13144	1	1	0	
P49770	Q13144	1	0	0	
Q13144	P49770	1	1	0	
Q13144	Q9UI10	1	1	0	
Q9UI10	Q13144	1	0	0	
Q13144	Q9NR50	1	1	0	
Q9NR50	Q13144	1	0	0	
O43143	Q8IWZ8	1	0	0	
Q8IWZ8	O43143	1	0	0	
Q8TAT6	Q92890	0	0	0	
Q92890	Q92995	0	0	0	
P68133	Q969Q1	0	0	0	
Q969Q1	Q9NP98	0	0	0	
P43034	Q14204	1	0	0	
Q14204	P43034	1	0	0	
O43237	Q14204	1	0	0	
Q14204	O43237	1	0	0	
Q13409	Q14204	1	0	0	
Q14204	Q13409	1	0	0	
P18124	Q02878	1	0	0	
Q02878	P18124	1	0	0	
P18124	P62263	1	0	0	
P62263	P18124	1	0	0	
P05388	P18124	1	0	0	
P18124	P05388	1	0	0	
P18124	P62244	1	0	0	
P62244	P18124	1	0	0	
P18124	P83731	1	0	0	
P83731	P18124	1	0	0	
P18124	P62081	1	0	0	
P62081	P18124	1	0	0	
P18124	P46782	1	0	0	
P46782	P18124	1	0	0	
P18124	P84098	1	0	0	
P84098	P18124	1	0	0	
P18124	P35268	1	0	0	
P35268	P18124	1	0	0	
P18124	P60866	1	0	0	
P60866	P18124	1	0	0	
P18124	P62280	1	0	0	
P62280	P18124	1	0	0	
P18124	P39023	1	0	0	
P39023	P18124	1	0	0	
P18124	P36578	1	0	0	
P36578	P18124	1	0	0	
P18124	P46777	1	0	0	
P46777	P18124	1	0	0	
P18124	Q07020	1	0	0	
Q07020	P18124	1	0	0	
P18124	P62854	1	0	0	
P62854	P18124	1	0	0	
P18124	P62913	1	0	0	
P62913	P18124	1	0	0	
P18124	P62266	1	0	0	
P62266	P18124	1	0	0	
P18124	P62424	1	0	0	
P62424	P18124	1	0	0	
P18124	P62241	1	0	0	
P62241	P18124	1	0	0	
P18124	P18621	1	0	0	
P18621	P18124	1	0	0	
P18124	P62750	1	0	0	
P62750	P18124	1	0	0	
P18124	P46778	1	0	0	
P46778	P18124	1	0	0	
P18124	P62906	1	0	0	
P62906	P18124	1	0	0	
P18124	P63173	1	0	0	
P63173	P18124	1	0	0	
P18124	Q9Y3U8	1	0	0	
Q9Y3U8	P18124	1	0	0	
P18124	Q02543	1	0	0	
Q02543	P18124	1	0	0	
P18124	P30050	1	0	0	
P30050	P18124	1	0	0	
P18124	P50914	1	0	0	
P50914	P18124	1	0	0	
P15880	P18124	1	0	0	
P18124	P15880	1	0	0	
P18124	P32969	1	0	0	
P32969	P18124	1	0	0	
P18124	P61513	1	0	0	
P61513	P18124	1	0	0	
P18124	P62851	1	0	0	
P62851	P18124	1	0	0	
P18124	P42766	1	0	0	
P42766	P18124	1	0	0	
Q8NI60	Q9UI14	1	0	0	
P68366	P68371	1	0	0	
P68371	P68366	1	0	0	
P68371	Q13885	1	0	0	
Q13885	P68371	1	0	0	
Q96ST3	O14901	1	0	0	
O00422	Q96ST3	1	0	0	
Q96ST3	O00422	1	0	0	
Q96ST3	Q15583	1	0	0	
Q4LE39	Q96ST3	1	0	0	
Q96ST3	Q4LE39	1	0	0	
Q96ST3	Q9H7L9	1	0	0	
Q9H7L9	Q96ST3	1	0	0	
Q96ST3	Q9HAJ7	1	0	0	
Q9HAJ7	Q96ST3	1	0	0	
Q96ST3	Q9H0E3	1	0	0	
Q9H0E3	Q96ST3	1	0	0	
Q12986	Q96ST3	1	1	0	
O75446	Q96ST3	1	0	0	
Q96ST3	O75446	1	0	0	
Q96ST3	Q9BXK1	0	0	0	
Q9HBE4	Q9HBE5	1	1	0	
O95398	P62070	1	1	0	
Q13564	Q8TBC4	0	0	0	
P54727	Q8TBC4	1	0	0	
Q8TBC4	P54727	1	0	0	
P15170	P62495	1	0	0	
P62495	P15170	1	0	0	
P62495	Q8IYD1	1	0	0	
Q8IYD1	P62495	1	0	0	
Q9Y5N5	P62495	1	0	0	
Q9Y375	O75489	1	0	0	
P08246	Q7Z3S9	1	1	0	
P26640	P26641	1	0	0	
P26641	P26640	1	0	0	
P24534	P26640	1	0	0	
P26640	P24534	1	0	0	
Q99747	Q9BXF6	0	0	0	
P63261	Q9Y281	1	0	0	
Q9Y281	P63261	1	0	0	
P63261	O14604	1	0	0	
P63261	Q9UBC5	1	0	0	
Q9UBC5	P63261	1	0	0	
P49662	Q14116	1	0	0	
Q01085	P31483	1	1	0	
P17987	P50990	1	0	0	
P50990	P17987	1	0	0	
P17987	P40227	1	0	0	
P40227	P17987	1	0	0	
P17987	P68366	1	0	0	
P68366	P17987	1	0	0	
P17987	Q99832	1	0	0	
Q99832	P17987	1	0	0	
P17987	P50991	1	0	0	
P50991	P17987	1	0	0	
P04062	P17987	0	0	0	
P17987	Q92526	1	0	0	
Q92526	P17987	1	0	0	
Q13601	Q8N9T8	0	0	0	
Q969G3	Q9NPI1	1	0	0	
Q15059	Q9NPI1	1	0	0	
Q7Z401	Q9NPI1	1	0	1	
Q96GM5	Q9NPI1	1	0	0	
Q14126	Q9Y446	1	0	0	
Q9Y446	Q14126	1	0	0	
Q02413	Q9Y446	1	0	0	
Q9Y446	Q02413	1	0	0	
Q08554	Q9Y446	1	0	0	
Q9Y446	Q08554	1	0	0	
O43508	Q9NP84	1	1	0	
P08174	P48960	1	1	0	
P20366	P29371	1	1	0	
P20366	P21452	1	1	0	
Q9H171	Q9ULE6	1	0	0	
P17980	P51665	1	0	0	
P35998	P51665	1	0	0	
O43242	P51665	1	0	0	
P25786	P51665	1	0	0	
P51665	P62191	1	0	0	
P62191	P51665	1	0	0	
Q13200	P51665	1	0	0	
P51665	O00232	1	0	0	
P25788	P51665	1	0	0	
P51665	Q9BRP4	1	0	0	
Q9BRP4	P51665	1	0	0	
O00231	P51665	1	0	0	
P51665	O00231	1	0	0	
P25789	P51665	1	0	0	
P62333	P51665	1	0	0	
P28066	P51665	1	0	0	
P28074	P51665	1	0	0	
Q99436	P51665	1	0	0	
Q16401	P51665	1	0	0	
P60900	P51665	1	0	0	
P49720	P51665	1	0	0	
P40306	P51665	1	0	0	
P49721	P51665	1	0	0	
P28062	P51665	1	0	0	
P51665	Q15008	1	0	0	
Q15008	P51665	1	0	0	
P28072	P51665	1	0	0	
P51665	P28072	1	0	0	
P48556	P51665	1	0	0	
P51665	P48556	1	0	0	
P25787	P51665	1	0	0	
P43686	P51665	1	0	0	
P51665	O75832	1	0	0	
P28065	P51665	1	0	0	
P51665	P28065	1	0	0	
O00487	P51665	1	0	0	
P20618	P51665	1	0	0	
P28070	P51665	1	0	0	
Q9NPF5	Q9H2F5	1	0	0	
P14373	Q9H2F5	0	0	0	
O75461	Q9H2F5	1	0	0	
O95619	Q9H2F5	1	0	0	
Q9NXR8	Q9H2F5	1	0	0	
O60437	Q92817	0	0	0	
O00555	Q02641	1	0	0	
P30876	Q08211	1	0	0	
Q08211	P30876	1	0	0	
Q08211	Q9ULX6	0	0	0	
P08579	Q08211	1	0	0	
Q08211	P08579	1	0	0	
Q96S38	P40425	1	0	0	
Q15427	Q7RTV0	1	0	0	
Q7RTV0	Q15427	1	0	0	
P31943	P51991	1	0	0	
P51991	P31943	1	0	0	
P31943	P52597	1	0	0	
P52597	P31943	1	0	0	
P30876	P53803	1	0	0	
P53803	P30876	1	0	0	
P53803	P61218	1	0	0	
P61218	P53803	1	0	0	
O15514	P53803	1	0	0	
P53803	O15514	1	0	0	
P19387	P53803	1	0	0	
P53803	P19387	1	0	0	
P62263	Q02878	1	0	0	
Q02878	P62263	1	0	0	
P46781	Q02878	1	0	0	
Q02878	P46781	1	0	0	
P05388	Q02878	1	0	0	
Q02878	P05388	1	0	0	
P62244	Q02878	1	0	0	
Q02878	P62244	1	0	0	
P83731	Q02878	1	0	0	
Q02878	P83731	1	0	0	
P62081	Q02878	1	0	0	
Q02878	P62081	1	0	0	
P46782	Q02878	1	0	0	
Q02878	P46782	1	0	0	
P84098	Q02878	1	0	0	
Q02878	P84098	1	0	0	
P35268	Q02878	1	0	0	
Q02878	P35268	1	0	0	
P05386	Q02878	1	0	0	
Q02878	P05386	1	0	0	
P60866	Q02878	1	0	0	
Q02878	P60866	1	0	0	
P62280	Q02878	1	0	0	
Q02878	P62280	1	0	0	
P39023	Q02878	1	0	0	
Q02878	P39023	1	0	0	
P36578	Q02878	1	0	0	
Q02878	P36578	1	0	0	
P61353	Q02878	1	0	0	
Q02878	P61353	1	0	0	
P46777	Q02878	1	0	0	
Q02878	P46777	1	0	0	
Q02878	Q07020	1	0	0	
Q07020	Q02878	1	0	0	
P62854	Q02878	1	0	0	
Q02878	P62854	1	0	0	
P62913	Q02878	1	0	0	
Q02878	P62913	1	0	0	
P62266	Q02878	1	0	0	
Q02878	P62266	1	0	0	
P62424	Q02878	1	0	0	
Q02878	P62424	1	0	0	
P62241	Q02878	1	0	0	
Q02878	P62241	1	0	0	
P62750	Q02878	1	0	0	
Q02878	P62750	1	0	0	
P46778	Q02878	1	0	0	
Q02878	P46778	1	0	0	
P62906	Q02878	1	0	0	
Q02878	P62906	1	0	0	
Q02878	Q9Y3U8	1	0	0	
Q9Y3U8	Q02878	1	0	0	
Q02543	Q02878	1	0	0	
Q02878	Q02543	1	0	0	
P47914	Q02878	1	0	0	
Q02878	P47914	1	0	0	
P30050	Q02878	1	0	0	
Q02878	P30050	1	0	0	
P50914	Q02878	1	0	0	
Q02878	P50914	1	0	0	
P15880	Q02878	1	0	0	
Q02878	P15880	1	0	0	
P32969	Q02878	1	0	0	
Q02878	P32969	1	0	0	
P61513	Q02878	1	0	0	
Q02878	P61513	1	0	0	
P62851	Q02878	1	0	0	
Q02878	P62851	1	0	0	
P42766	Q02878	1	0	0	
Q02878	P42766	1	0	0	
Q02878	Q9UNX3	1	0	0	
Q9UNX3	Q02878	1	0	0	
Q02878	Q92901	1	0	0	
Q92901	Q02878	1	0	0	
Q07002	Q9BVG8	1	0	0	
O00566	Q96G21	0	0	0	
Q59H18	P55084	1	0	0	
Q9NPF5	Q96L91	1	0	0	
Q9NPF5	Q15906	1	0	0	
O96019	Q9NPF5	1	0	0	
Q9NPF5	O95619	1	0	0	
Q9NPF5	Q9H0E9	1	0	0	
Q9NXR8	Q9NPF5	1	0	0	
O14976	P51959	1	0	0	
O14976	Q9Y6Q5	1	0	0	
Q9Y6Q5	O14976	1	0	0	
O14976	O60763	1	0	0	
O14976	Q9BXS5	1	0	0	
Q9BXS5	O14976	1	0	0	
P52926	Q66K89	1	0	1	
Q66K89	Q53GA5	1	0	0	
Q8ND04	Q9H0W8	1	0	0	
Q9H0W8	Q8ND04	1	0	0	
Q9Y5K6	Q9NP85	1	0	0	
Q96J84	Q9NP85	1	0	0	
Q9NP85	Q96J84	1	0	0	
P05387	P62263	1	0	0	
P62263	P05387	1	0	0	
P05387	P05388	1	0	0	
P05388	P05387	1	0	0	
P05387	P62244	1	0	0	
P62244	P05387	1	0	0	
P05387	P62081	1	0	0	
P62081	P05387	1	0	0	
P05387	P46782	1	0	0	
P46782	P05387	1	0	0	
P05386	P05387	1	0	0	
P05387	P05386	1	0	0	
P05387	P60866	1	0	0	
P60866	P05387	1	0	0	
P05387	P62280	1	0	0	
P62280	P05387	1	0	0	
P05387	P46777	1	0	0	
P46777	P05387	1	0	0	
P05387	P62854	1	0	0	
P62854	P05387	1	0	0	
P05387	P62266	1	0	0	
P62266	P05387	1	0	0	
P05387	P62241	1	0	0	
P62241	P05387	1	0	0	
P05387	P50914	1	0	0	
P50914	P05387	1	0	0	
P05387	P15880	1	0	0	
P15880	P05387	1	0	0	
P05387	P62851	1	0	0	
P62851	P05387	1	0	0	
Q13503	Q96G25	1	0	0	
Q96G25	Q13503	1	0	0	
Q13503	Q96HR3	1	0	0	
Q96HR3	Q13503	1	0	0	
O95402	Q13503	1	0	0	
Q13503	O95402	1	0	0	
Q13503	Q93074	1	0	0	
Q93074	Q13503	1	0	0	
Q13503	Q9NWA0	1	0	0	
Q9NWA0	Q13503	1	0	0	
Q13503	Q9NX70	1	0	0	
Q9NX70	Q13503	1	0	0	
Q13503	Q9BUE0	1	0	0	
Q9BUE0	Q13503	1	0	0	
Q13503	Q9BTT4	1	0	0	
Q9BTT4	Q13503	1	0	0	
O75586	Q13503	1	0	0	
Q13503	O75586	1	0	0	
Q13503	Q9Y3C7	1	0	0	
Q9Y3C7	Q13503	1	0	0	
A0JLT2	Q13503	1	0	0	
Q13503	A0JLT2	1	0	0	
O43513	Q13503	1	0	0	
Q13503	O43513	1	0	0	
O43150	P62330	1	1	0	
P62330	O43150	1	1	0	
P62330	O60271	1	0	1	
A5PKW4	P62330	1	1	0	
Q9NRD0	P62330	1	1	1	
P35125	P62330	1	1	0	
O75909	Q9NYV4	1	0	0	
Q9NYV4	O75909	1	0	0	
Q9NYV4	O75400	1	0	0	
O15211	P62070	1	0	0	
P62070	O15211	1	1	0	
Q5VWK5	Q9NPF7	1	0	0	
Q9NPF7	Q5VWK5	1	1	0	
Q9NRX1	Q9ULX3	0	0	0	
P07384	P20810	1	0	0	
P20810	P07384	1	0	1	
P04632	P20810	1	0	0	
P68402	Q15102	0	0	0	
Q9NSN8	Q13574	1	0	0	
P51991	P62633	1	0	0	
P62633	P51991	1	0	0	
P51991	P55795	1	0	0	
P55795	P51991	1	0	0	
Q00994	Q9NP79	0	0	0	
Q9H1D9	Q9UKN8	1	0	0	
Q9UKN8	Q9H1D9	1	0	0	
Q9H1D9	Q9NVU0	1	0	0	
Q9NVU0	Q9H1D9	1	0	0	
P05423	Q9H1D9	1	0	0	
Q9H1D9	P05423	1	0	0	
P61218	Q9H1D9	1	0	0	
Q9H1D9	P61218	1	0	0	
A6H8Y1	Q9H1D9	1	0	0	
Q9H1D9	A6H8Y1	1	0	0	
P55345	Q15742	0	0	0	
Q15742	Q5VZF2	0	0	0	
P50213	P51553	1	0	0	
P30273	Q99706	0	0	0	
P30273	P08637	1	0	0	
P30273	Q9HCN6	1	0	0	
Q9HCN6	P30273	1	0	0	
P40227	P50990	1	0	0	
P50990	P40227	1	0	0	
P50990	Q99832	1	0	0	
Q99832	P50990	1	0	0	
P50990	P50991	1	0	0	
P50991	P50990	1	0	0	
O00212	O60610	1	1	0	
O14646	Q92541	0	0	0	
Q6WCQ1	Q9BZL4	0	0	0	
O15344	Q9UJV3	0	0	0	
O15344	P78318	0	0	0	
Q13129	Q92963	1	1	0	
P55196	Q92963	1	1	0	
O75928	P42772	1	1	0	
Q96C10	Q9H0D6	1	0	0	
Q7L2E3	Q96C10	1	0	0	
Q96C10	Q7L2E3	1	0	0	
Q15811	Q8WXE9	1	0	0	
Q96KQ7	O95785	1	0	0	
Q96KQ7	Q9Y4X4	1	0	0	
Q96KQ7	Q9Y232	1	0	0	
Q96KQ7	Q9UBC3	1	1	0	
O75626	Q96KQ7	0	0	0	
Q96KQ7	Q9BTC8	1	0	0	
P06870	P29622	0	0	0	
Q96P71	Q99767	0	0	0	
P05156	P17927	1	0	0	
Q13007	Q9UHF4	1	1	0	
Q9NYY1	Q9UHF4	1	1	0	
Q9UHD0	Q9UHF4	1	1	0	
Q9NPH9	Q9UHF4	1	1	0	
Q9H7Z6	Q9UIF9	1	0	0	
Q06587	Q13642	1	1	0	
Q13642	Q06587	1	0	0	
Q13642	Q5T1R4	1	0	0	
P21741	Q04721	1	1	0	
Q04721	Q96JK9	1	0	0	
Q96JK9	Q04721	1	1	0	
Q04721	Q8IZL2	1	0	0	
Q8IZL2	Q04721	1	1	0	
Q04721	Q86Y01	1	1	0	
Q86Y01	Q04721	1	0	0	
O14672	Q04721	1	1	0	
P80370	Q04721	1	1	0	
Q04721	P80370	1	0	0	
Q8NES3	Q04721	1	1	1	
Q04721	Q9NYJ7	1	0	0	
Q9NYJ7	Q04721	1	1	0	
O00548	Q04721	1	1	0	
Q04721	O00548	1	0	0	
Q04721	Q9Y219	1	0	0	
Q9Y219	Q04721	1	1	1	
Q04721	Q92585	1	0	0	
Q92585	Q04721	1	1	0	
O00587	Q04721	1	1	0	
Q8NBL1	Q04721	1	1	0	
A0PJZ3	Q04721	1	1	0	
Q4G148	Q04721	1	1	0	
Q9H422	Q9NQ87	1	0	0	
Q13098	Q9UNS2	1	0	0	
Q9UNS2	Q9UBW8	1	0	0	
Q9UNS2	Q9H9Q2	1	0	0	
Q9UNS2	Q99627	1	0	0	
Q9UNS2	Q9BT78	1	0	0	
P58340	Q9UNS2	1	1	0	
P04075	P09972	1	0	0	
P09972	P04075	1	0	0	
P04075	P05062	1	0	0	
P05062	P04075	1	0	0	
P04075	P43304	0	0	0	
P07858	P02818	1	0	0	
P01040	P07858	0	0	0	
P01034	P07858	0	0	0	
P07858	Q59GC5	1	0	0	
O75489	O96000	1	0	0	
O96000	O75489	1	0	0	
O96000	P28331	1	0	0	
O95487	Q15437	1	0	0	
Q15437	O95487	1	0	0	
O95487	Q15436	1	0	0	
Q15436	O95487	1	0	0	
P31150	Q9H0U4	0	0	0	
P24386	Q9H0U4	0	0	0	
Q9H845	O75489	1	0	0	
Q07890	Q9Y5K6	1	0	0	
Q9Y5K6	Q07890	1	0	0	
O75791	Q07890	1	0	0	
Q07890	O75791	1	0	0	
P08579	Q8IWZ8	1	0	0	
Q8IWZ8	P08579	1	0	0	
Q9NRJ3	O00590	1	1	0	
P63027	Q15833	1	0	0	
Q15833	P63027	1	0	0	
Q13277	Q15833	1	0	0	
Q15833	Q13277	1	0	0	
Q14296	Q99750	1	0	0	
Q14318	Q5T4F4	0	0	0	
Q5VVJ2	Q16777	1	0	0	
Q16777	Q92560	0	0	0	
O76064	Q16777	1	1	0	
A7MCY6	P51116	1	0	0	
P46781	P62263	1	0	0	
P62263	P46781	1	0	0	
P05388	P62263	1	0	0	
P62263	P05388	1	0	0	
P62244	P62263	1	0	0	
P62263	P62244	1	0	0	
P62081	P62263	1	0	0	
P62263	P62081	1	0	0	
P46782	P62263	1	0	0	
P62263	P46782	1	0	0	
P62263	P84098	1	0	0	
P84098	P62263	1	0	0	
P60866	P62263	1	0	0	
P62263	P60866	1	0	0	
P62263	P62280	1	0	0	
P62280	P62263	1	0	0	
P36578	P62263	1	0	0	
P62263	P36578	1	0	0	
P62263	P62847	1	0	0	
P62847	P62263	1	0	0	
P46777	P62263	1	0	0	
P62263	P46777	1	0	0	
P62263	Q07020	1	0	0	
Q07020	P62263	1	0	0	
P62263	P62854	1	0	0	
P62854	P62263	1	0	0	
P62263	P62913	1	0	0	
P62913	P62263	1	0	0	
P62263	P62266	1	0	0	
P62266	P62263	1	0	0	
P62263	P62424	1	0	0	
P62424	P62263	1	0	0	
P62241	P62263	1	0	0	
P62263	P62241	1	0	0	
P62263	P62750	1	0	0	
P62750	P62263	1	0	0	
P62263	Q02543	1	0	0	
Q02543	P62263	1	0	0	
P15880	P62263	1	0	0	
P62263	P15880	1	0	0	
P42677	P62263	1	0	0	
P62263	P42677	1	0	0	
